IPD_01_01_001,IPD_02_01_001,name,type,label,value
422,葬祭ディレクター,IPD_04_02_006,仕事価値観,労働安全衛生,2.8
422,葬祭ディレクター,IPD_04_02_007,仕事価値観,組織的な支援体制,3
422,葬祭ディレクター,IPD_04_02_008,仕事価値観,専門性,3.95
422,葬祭ディレクター,IPD_04_02_009,仕事価値観,奉仕・社会貢献,3.733
422,葬祭ディレクター,IPD_04_02_010,仕事価値観,私生活との両立,2.867
422,葬祭ディレクター,IPD_04_03_01_001,スキル,読解力,3.6
422,葬祭ディレクター,IPD_04_03_01_002,スキル,傾聴力,4.833
422,葬祭ディレクター,IPD_04_03_01_003,スキル,文章力,3.733
422,葬祭ディレクター,IPD_04_03_01_004,スキル,説明力,4.233
422,葬祭ディレクター,IPD_04_03_01_005,スキル,外国語を読む,1.3
422,葬祭ディレクター,IPD_04_03_01_006,スキル,外国語を聞く,1.367
422,葬祭ディレクター,IPD_04_03_01_007,スキル,外国語で書く,0.867
422,葬祭ディレクター,IPD_04_03_01_008,スキル,外国語で話す,1.017
422,葬祭ディレクター,IPD_04_03_01_009,スキル,数学的素養,1.8
422,葬祭ディレクター,IPD_04_03_01_010,スキル,科学的素養,1.167
422,葬祭ディレクター,IPD_04_03_01_011,スキル,論理と推論(批判的思考),2.517
422,葬祭ディレクター,IPD_04_03_01_012,スキル,新しい情報の応用力,2.817
422,葬祭ディレクター,IPD_04_03_01_013,スキル,学習方法の選択・実践,2.933
422,葬祭ディレクター,IPD_04_03_01_014,スキル,継続的観察と評価,2.883
422,葬祭ディレクター,IPD_04_03_01_015,スキル,他者の反応の理解,3.667
422,葬祭ディレクター,IPD_04_03_01_016,スキル,他者との調整,3.683
422,葬祭ディレクター,IPD_04_03_01_017,スキル,説得,3.5
422,葬祭ディレクター,IPD_04_03_01_018,スキル,交渉,3.5
422,葬祭ディレクター,IPD_04_03_01_019,スキル,指導,3.567
422,葬祭ディレクター,IPD_04_03_01_020,スキル,対人援助サービス,3.8
422,葬祭ディレクター,IPD_04_03_01_021,スキル,複雑な問題解決,3.433
422,葬祭ディレクター,IPD_04_03_01_022,スキル,要件分析(仕様作成),2.783
422,葬祭ディレクター,IPD_04_03_01_023,スキル,カスタマイズと開発,2.733
422,葬祭ディレクター,IPD_04_03_01_024,スキル,道具、機器、設備の選択,2.8
422,葬祭ディレクター,IPD_04_03_01_025,スキル,設置と設定,2.567
422,葬祭ディレクター,IPD_04_03_01_026,スキル,プログラミング,2.067
422,葬祭ディレクター,IPD_04_03_01_027,スキル,計器監視,1.75
422,葬祭ディレクター,IPD_04_03_01_028,スキル,操作と制御,2.033
422,葬祭ディレクター,IPD_04_03_01_029,スキル,保守点検,2.233
422,葬祭ディレクター,IPD_04_03_01_030,スキル,故障等の原因特定,1.95
422,葬祭ディレクター,IPD_04_03_01_031,スキル,修理,2.033
422,葬祭ディレクター,IPD_04_03_01_032,スキル,クオリティチェック,2.233
422,葬祭ディレクター,IPD_04_03_01_033,スキル,合理的な意思決定,2.483
422,葬祭ディレクター,IPD_04_03_01_034,スキル,企業・組織の活動の分析,2.55
422,葬祭ディレクター,IPD_04_03_01_035,スキル,企業・組織の活動の評価,2.633
422,葬祭ディレクター,IPD_04_03_01_036,スキル,時間管理,3.4
422,葬祭ディレクター,IPD_04_03_01_037,スキル,資金管理,2.317
422,葬祭ディレクター,IPD_04_03_01_038,スキル,資材管理,2.25
422,葬祭ディレクター,IPD_04_03_01_039,スキル,人材管理,2.733
422,葬祭ディレクター,IPD_04_04_01_001,知識,ビジネスと経営,1.65
422,葬祭ディレクター,IPD_04_04_01_002,知識,事務処理,2.25
422,葬祭ディレクター,IPD_04_04_01_003,知識,経済学・会計学,1.5
422,葬祭ディレクター,IPD_04_04_01_004,知識,販売・マーケティング,2.35
422,葬祭ディレクター,IPD_04_04_01_005,知識,顧客サービス・対人サービス,3.05
422,葬祭ディレクター,IPD_04_04_01_006,知識,人事労務管理,1.85
422,葬祭ディレクター,IPD_04_04_01_007,知識,輸送,1.533
422,葬祭ディレクター,IPD_04_04_01_008,知識,生産・加工,1.317
422,葬祭ディレクター,IPD_04_04_01_009,知識,農業・畜産業,1.05
422,葬祭ディレクター,IPD_04_04_01_010,知識,工学,0.983
422,葬祭ディレクター,IPD_04_04_01_011,知識,コンピュータと電子工学,1.017
422,葬祭ディレクター,IPD_04_04_01_012,知識,設計,0.983
422,葬祭ディレクター,IPD_04_04_01_013,知識,建築・建設,0.933
422,葬祭ディレクター,IPD_04_04_01_014,知識,機械,0.983
422,葬祭ディレクター,IPD_04_04_01_015,知識,数学,1.15
422,葬祭ディレクター,IPD_04_04_01_016,知識,物理学,0.917
422,葬祭ディレクター,IPD_04_04_01_017,知識,化学,0.9
422,葬祭ディレクター,IPD_04_04_01_018,知識,生物学,1.017
422,葬祭ディレクター,IPD_04_04_01_019,知識,心理学,2.05
422,葬祭ディレクター,IPD_04_04_01_020,知識,社会学,1.9
422,葬祭ディレクター,IPD_04_04_01_021,知識,地理学,1.15
422,葬祭ディレクター,IPD_04_04_01_022,知識,医学・歯学,1.467
422,葬祭ディレクター,IPD_04_04_01_023,知識,セラピーとカウンセリング,1.733
422,葬祭ディレクター,IPD_04_04_01_024,知識,教育訓練,1.55
422,葬祭ディレクター,IPD_04_04_01_025,知識,日本語の語彙・文法,1.967
422,葬祭ディレクター,IPD_04_04_01_026,知識,外国語の語彙・文法,1.083
422,葬祭ディレクター,IPD_04_04_01_027,知識,芸術,1.117
422,葬祭ディレクター,IPD_04_04_01_028,知識,歴史学・考古学,1.333
422,葬祭ディレクター,IPD_04_04_01_029,知識,哲学・宗教学,2.4
422,葬祭ディレクター,IPD_04_04_01_030,知識,公衆安全・危機管理,1.533
422,葬祭ディレクター,IPD_04_04_01_031,知識,法律学、政治学,1.817
422,葬祭ディレクター,IPD_04_04_01_032,知識,通信技術,1.033
422,葬祭ディレクター,IPD_04_04_01_033,知識,コミュニケーションとメディア,1.75
422,葬祭ディレクター,IPD_04_05_001,仕事の性質,他者とのかかわり,4.417
422,葬祭ディレクター,IPD_04_05_002,仕事の性質,対面での議論,3.767
422,葬祭ディレクター,IPD_04_05_003,仕事の性質,電話での会話,4.183
422,葬祭ディレクター,IPD_04_05_004,仕事の性質,ビジネスレターやメモの作成,3.65
422,葬祭ディレクター,IPD_04_05_005,仕事の性質,仕事上での他者との対立,3.2
422,葬祭ディレクター,IPD_04_05_006,仕事の性質,時間的切迫,3.967
422,葬祭ディレクター,IPD_04_05_007,仕事の性質,グループやチームでの仕事,3.533
422,葬祭ディレクター,IPD_04_05_008,仕事の性質,外部の顧客等との接触,3.75
422,葬祭ディレクター,IPD_04_05_009,仕事の性質,他者と調整し、リードする,3.65
422,葬祭ディレクター,IPD_04_05_010,仕事の性質,厳密さ、正確さ,3.817
422,葬祭ディレクター,IPD_04_05_011,仕事の性質,同一作業の反復,3.4
422,葬祭ディレクター,IPD_04_05_012,仕事の性質,機器等の速度に応じた作業,2.967
422,葬祭ディレクター,IPD_04_05_013,仕事の性質,結果・成果への責任,3.5
422,葬祭ディレクター,IPD_04_05_014,仕事の性質,空調のきいた屋内作業,4.4
422,葬祭ディレクター,IPD_04_05_015,仕事の性質,空調のきいていない屋内作業,3.533
422,葬祭ディレクター,IPD_04_05_016,仕事の性質,屋外作業,3.133
422,葬祭ディレクター,IPD_04_05_017,仕事の性質,座り作業,2.567
422,葬祭ディレクター,IPD_04_05_018,仕事の性質,立ち作業,3.683
422,葬祭ディレクター,IPD_04_05_019,仕事の性質,反復作業,2.967
422,葬祭ディレクター,IPD_04_05_020,仕事の性質,ミスの影響度,3.767
422,葬祭ディレクター,IPD_04_05_021,仕事の性質,意思決定の自由,3.067
422,葬祭ディレクター,IPD_04_05_022,仕事の性質,仕事の構造化,3.267
422,葬祭ディレクター,NA,教育と訓練,学歴(平均教育年数),13.676661264181526
422,葬祭ディレクター,NA,教育と訓練,入職前の訓練期間(平均年数),0.6217592592592592
422,葬祭ディレクター,NA,教育と訓練,入職前の実務経験(平均年数),0.4922316384180791
422,葬祭ディレクター,NA,教育と訓練,入職後の訓練期間(平均年数),1.2611410871302957
423,きもの着付指導員,IPD_04_01_001,職業興味,現実的,3.115
423,きもの着付指導員,IPD_04_01_002,職業興味,研究的,2.846
423,きもの着付指導員,IPD_04_01_003,職業興味,芸術的,3.231
423,きもの着付指導員,IPD_04_01_004,職業興味,社会的,3.346
423,きもの着付指導員,IPD_04_01_005,職業興味,企業的,2.923
423,きもの着付指導員,IPD_04_01_006,職業興味,慣習的,3.154
423,きもの着付指導員,IPD_04_02_001,仕事価値観,達成感,3.808
423,きもの着付指導員,IPD_04_02_002,仕事価値観,自律性,3.577
423,きもの着付指導員,IPD_04_02_003,仕事価値観,社会的認知・地位,3.192
423,きもの着付指導員,IPD_04_02_004,仕事価値観,良好な対人関係,3.538
423,きもの着付指導員,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),2.846
423,きもの着付指導員,IPD_04_02_006,仕事価値観,労働安全衛生,3.192
423,きもの着付指導員,IPD_04_02_007,仕事価値観,組織的な支援体制,2.615
423,きもの着付指導員,IPD_04_02_008,仕事価値観,専門性,3.731
423,きもの着付指導員,IPD_04_02_009,仕事価値観,奉仕・社会貢献,3.192
423,きもの着付指導員,IPD_04_02_010,仕事価値観,私生活との両立,3.346
423,きもの着付指導員,IPD_04_03_01_001,スキル,読解力,2.962
423,きもの着付指導員,IPD_04_03_01_002,スキル,傾聴力,3.269
423,きもの着付指導員,IPD_04_03_01_003,スキル,文章力,2.5
423,きもの着付指導員,IPD_04_03_01_004,スキル,説明力,3.115
423,きもの着付指導員,IPD_04_03_01_005,スキル,外国語を読む,1.577
423,きもの着付指導員,IPD_04_03_01_006,スキル,外国語を聞く,1
423,きもの着付指導員,IPD_04_03_01_007,スキル,外国語で書く,0.846
423,きもの着付指導員,IPD_04_03_01_008,スキル,外国語で話す,1.077
423,きもの着付指導員,IPD_04_03_01_009,スキル,数学的素養,0.962
423,きもの着付指導員,IPD_04_03_01_010,スキル,科学的素養,0.962
423,きもの着付指導員,IPD_04_03_01_011,スキル,論理と推論(批判的思考),1.654
423,きもの着付指導員,IPD_04_03_01_012,スキル,新しい情報の応用力,2.423
423,きもの着付指導員,IPD_04_03_01_013,スキル,学習方法の選択・実践,2.731
423,きもの着付指導員,IPD_04_03_01_014,スキル,継続的観察と評価,2.346
423,きもの着付指導員,IPD_04_03_01_015,スキル,他者の反応の理解,3
423,きもの着付指導員,IPD_04_03_01_016,スキル,他者との調整,2.615
423,きもの着付指導員,IPD_04_03_01_017,スキル,説得,2.423
423,きもの着付指導員,IPD_04_03_01_018,スキル,交渉,2.423
423,きもの着付指導員,IPD_04_03_01_019,スキル,指導,3.154
423,きもの着付指導員,IPD_04_03_01_020,スキル,対人援助サービス,2.462
423,きもの着付指導員,IPD_04_03_01_021,スキル,複雑な問題解決,2.077
423,きもの着付指導員,IPD_04_03_01_022,スキル,要件分析(仕様作成),1.692
423,きもの着付指導員,IPD_04_03_01_023,スキル,カスタマイズと開発,2.192
423,きもの着付指導員,IPD_04_03_01_024,スキル,道具、機器、設備の選択,2
423,きもの着付指導員,IPD_04_03_01_025,スキル,設置と設定,1.615
423,きもの着付指導員,IPD_04_03_01_026,スキル,プログラミング,1.115
423,きもの着付指導員,IPD_04_03_01_027,スキル,計器監視,1.038
423,きもの着付指導員,IPD_04_03_01_028,スキル,操作と制御,1
423,きもの着付指導員,IPD_04_03_01_029,スキル,保守点検,1.077
423,きもの着付指導員,IPD_04_03_01_030,スキル,故障等の原因特定,1.192
423,きもの着付指導員,IPD_04_03_01_031,スキル,修理,1.5
423,きもの着付指導員,IPD_04_03_01_032,スキル,クオリティチェック,1.5
423,きもの着付指導員,IPD_04_03_01_033,スキル,合理的な意思決定,1.692
423,きもの着付指導員,IPD_04_03_01_034,スキル,企業・組織の活動の分析,1.846
423,きもの着付指導員,IPD_04_03_01_035,スキル,企業・組織の活動の評価,1.692
423,きもの着付指導員,IPD_04_03_01_036,スキル,時間管理,3.154
423,きもの着付指導員,IPD_04_03_01_037,スキル,資金管理,1.846
423,きもの着付指導員,IPD_04_03_01_038,スキル,資材管理,1.731
423,きもの着付指導員,IPD_04_03_01_039,スキル,人材管理,1.846
423,きもの着付指導員,IPD_04_04_01_001,知識,ビジネスと経営,1
423,きもの着付指導員,IPD_04_04_01_002,知識,事務処理,1.231
423,きもの着付指導員,IPD_04_04_01_003,知識,経済学・会計学,0.885
423,きもの着付指導員,IPD_04_04_01_004,知識,販売・マーケティング,1.769
423,きもの着付指導員,IPD_04_04_01_005,知識,顧客サービス・対人サービス,2.308
423,きもの着付指導員,IPD_04_04_01_006,知識,人事労務管理,1.346
423,きもの着付指導員,IPD_04_04_01_007,知識,輸送,0.885
423,きもの着付指導員,IPD_04_04_01_008,知識,生産・加工,0.923
423,きもの着付指導員,IPD_04_04_01_009,知識,農業・畜産業,0.692
423,きもの着付指導員,IPD_04_04_01_010,知識,工学,0.731
423,きもの着付指導員,IPD_04_04_01_011,知識,コンピュータと電子工学,0.654
423,きもの着付指導員,IPD_04_04_01_012,知識,設計,0.538
423,きもの着付指導員,IPD_04_04_01_013,知識,建築・建設,0.577
423,きもの着付指導員,IPD_04_04_01_014,知識,機械,0.654
423,きもの着付指導員,IPD_04_04_01_015,知識,数学,0.808
423,きもの着付指導員,IPD_04_04_01_016,知識,物理学,0.615
423,きもの着付指導員,IPD_04_04_01_017,知識,化学,0.654
423,きもの着付指導員,IPD_04_04_01_018,知識,生物学,0.615
423,きもの着付指導員,IPD_04_04_01_019,知識,心理学,1.423
423,きもの着付指導員,IPD_04_04_01_020,知識,社会学,1.346
423,きもの着付指導員,IPD_04_04_01_021,知識,地理学,0.654
423,きもの着付指導員,IPD_04_04_01_022,知識,医学・歯学,0.615
423,きもの着付指導員,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.577
423,きもの着付指導員,IPD_04_04_01_024,知識,教育訓練,1.077
423,きもの着付指導員,IPD_04_04_01_025,知識,日本語の語彙・文法,1.115
423,きもの着付指導員,IPD_04_04_01_026,知識,外国語の語彙・文法,0.962
423,きもの着付指導員,IPD_04_04_01_027,知識,芸術,1.692
423,きもの着付指導員,IPD_04_04_01_028,知識,歴史学・考古学,1.154
423,きもの着付指導員,IPD_04_04_01_029,知識,哲学・宗教学,0.692
423,きもの着付指導員,IPD_04_04_01_030,知識,公衆安全・危機管理,0.923
423,きもの着付指導員,IPD_04_04_01_031,知識,法律学、政治学,0.769
423,きもの着付指導員,IPD_04_04_01_032,知識,通信技術,0.615
423,きもの着付指導員,IPD_04_04_01_033,知識,コミュニケーションとメディア,1.346
423,きもの着付指導員,IPD_04_05_001,仕事の性質,他者とのかかわり,3.577
423,きもの着付指導員,IPD_04_05_002,仕事の性質,対面での議論,2.846
423,きもの着付指導員,IPD_04_05_003,仕事の性質,電話での会話,2.885
423,きもの着付指導員,IPD_04_05_004,仕事の性質,ビジネスレターやメモの作成,2.962
423,きもの着付指導員,IPD_04_05_005,仕事の性質,仕事上での他者との対立,2.346
423,きもの着付指導員,IPD_04_05_006,仕事の性質,時間的切迫,2.731
423,きもの着付指導員,IPD_04_05_007,仕事の性質,グループやチームでの仕事,2.577
423,きもの着付指導員,IPD_04_05_008,仕事の性質,外部の顧客等との接触,2.885
423,きもの着付指導員,IPD_04_05_009,仕事の性質,他者と調整し、リードする,2.769
423,きもの着付指導員,IPD_04_05_010,仕事の性質,厳密さ、正確さ,3
423,きもの着付指導員,IPD_04_05_011,仕事の性質,同一作業の反復,2.731
423,きもの着付指導員,IPD_04_05_012,仕事の性質,機器等の速度に応じた作業,2.615
423,きもの着付指導員,IPD_04_05_013,仕事の性質,結果・成果への責任,3
423,きもの着付指導員,IPD_04_05_014,仕事の性質,空調のきいた屋内作業,4.115
423,きもの着付指導員,IPD_04_05_015,仕事の性質,空調のきいていない屋内作業,2.269
423,きもの着付指導員,IPD_04_05_016,仕事の性質,屋外作業,1.923
423,きもの着付指導員,IPD_04_05_017,仕事の性質,座り作業,2.154
423,きもの着付指導員,IPD_04_05_018,仕事の性質,立ち作業,3.731
423,きもの着付指導員,IPD_04_05_019,仕事の性質,反復作業,3.077
423,きもの着付指導員,IPD_04_05_020,仕事の性質,ミスの影響度,2.923
423,きもの着付指導員,IPD_04_05_021,仕事の性質,意思決定の自由,3.154
423,きもの着付指導員,IPD_04_05_022,仕事の性質,仕事の構造化,3.423
423,きもの着付指導員,NA,教育と訓練,学歴(平均教育年数),14.045300113250283
423,きもの着付指導員,NA,教育と訓練,入職前の訓練期間(平均年数),1.2153353057199212
423,きもの着付指導員,NA,教育と訓練,入職前の実務経験(平均年数),0.568171454628363
423,きもの着付指導員,NA,教育と訓練,入職後の訓練期間(平均年数),1.6382425274309498
425,パラリーガル（弁護士補助職）,IPD_04_01_001,職業興味,現実的,2.481
425,パラリーガル（弁護士補助職）,IPD_04_01_002,職業興味,研究的,3.25
425,パラリーガル（弁護士補助職）,IPD_04_01_003,職業興味,芸術的,2.365
425,パラリーガル（弁護士補助職）,IPD_04_01_004,職業興味,社会的,3.288
425,パラリーガル（弁護士補助職）,IPD_04_01_005,職業興味,企業的,2.615
425,パラリーガル（弁護士補助職）,IPD_04_01_006,職業興味,慣習的,3.308
425,パラリーガル（弁護士補助職）,IPD_04_02_001,仕事価値観,達成感,3.462
425,パラリーガル（弁護士補助職）,IPD_04_02_002,仕事価値観,自律性,2.962
425,パラリーガル（弁護士補助職）,IPD_04_02_003,仕事価値観,社会的認知・地位,2.981
425,パラリーガル（弁護士補助職）,IPD_04_02_004,仕事価値観,良好な対人関係,3.308
425,パラリーガル（弁護士補助職）,IPD_04_02_005,仕事価値観,労働条件(雇用や報酬の安定性),3.404
425,パラリーガル（弁護士補助職）,IPD_04_02_006,仕事価値観,労働安全衛生,3.635
425,パラリーガル（弁護士補助職）,IPD_04_02_007,仕事価値観,組織的な支援体制,2.846
425,パラリーガル（弁護士補助職）,IPD_04_02_008,仕事価値観,専門性,3.788
425,パラリーガル（弁護士補助職）,IPD_04_02_009,仕事価値観,奉仕・社会貢献,3.654
425,パラリーガル（弁護士補助職）,IPD_04_02_010,仕事価値観,私生活との両立,3.596
425,パラリーガル（弁護士補助職）,IPD_04_03_01_001,スキル,読解力,4.442
425,パラリーガル（弁護士補助職）,IPD_04_03_01_002,スキル,傾聴力,5.058
425,パラリーガル（弁護士補助職）,IPD_04_03_01_003,スキル,文章力,4.615
425,パラリーガル（弁護士補助職）,IPD_04_03_01_004,スキル,説明力,4.423
425,パラリーガル（弁護士補助職）,IPD_04_03_01_005,スキル,外国語を読む,1.596
425,パラリーガル（弁護士補助職）,IPD_04_03_01_006,スキル,外国語を聞く,1.192
425,パラリーガル（弁護士補助職）,IPD_04_03_01_007,スキル,外国語で書く,1.192
425,パラリーガル（弁護士補助職）,IPD_04_03_01_008,スキル,外国語で話す,1.231
425,パラリーガル（弁護士補助職）,IPD_04_03_01_009,スキル,数学的素養,2.288
425,パラリーガル（弁護士補助職）,IPD_04_03_01_010,スキル,科学的素養,1.25
425,パラリーガル（弁護士補助職）,IPD_04_03_01_011,スキル,論理と推論(批判的思考),3.462
425,パラリーガル（弁護士補助職）,IPD_04_03_01_012,スキル,新しい情報の応用力,3.038
425,パラリーガル（弁護士補助職）,IPD_04_03_01_013,スキル,学習方法の選択・実践,3.288
425,パラリーガル（弁護士補助職）,IPD_04_03_01_014,スキル,継続的観察と評価,2.981
425,パラリーガル（弁護士補助職）,IPD_04_03_01_015,スキル,他者の反応の理解,3.615
425,パラリーガル（弁護士補助職）,IPD_04_03_01_016,スキル,他者との調整,3.731
425,パラリーガル（弁護士補助職）,IPD_04_03_01_017,スキル,説得,3.365
425,パラリーガル（弁護士補助職）,IPD_04_03_01_018,スキル,交渉,3.346
425,パラリーガル（弁護士補助職）,IPD_04_03_01_019,スキル,指導,2.981
425,パラリーガル（弁護士補助職）,IPD_04_03_01_020,スキル,対人援助サービス,3.519
425,パラリーガル（弁護士補助職）,IPD_04_03_01_021,スキル,複雑な問題解決,3.096
425,パラリーガル（弁護士補助職）,IPD_04_03_01_022,スキル,要件分析(仕様作成),2.865
425,パラリーガル（弁護士補助職）,IPD_04_03_01_023,スキル,カスタマイズと開発,1.712
425,パラリーガル（弁護士補助職）,IPD_04_03_01_024,スキル,道具、機器、設備の選択,2.038
425,パラリーガル（弁護士補助職）,IPD_04_03_01_025,スキル,設置と設定,1.827
425,パラリーガル（弁護士補助職）,IPD_04_03_01_026,スキル,プログラミング,1.308
425,パラリーガル（弁護士補助職）,IPD_04_03_01_027,スキル,計器監視,1.115
425,パラリーガル（弁護士補助職）,IPD_04_03_01_028,スキル,操作と制御,1.346
425,パラリーガル（弁護士補助職）,IPD_04_03_01_029,スキル,保守点検,1.038
425,パラリーガル（弁護士補助職）,IPD_04_03_01_030,スキル,故障等の原因特定,1.154
425,パラリーガル（弁護士補助職）,IPD_04_03_01_031,スキル,修理,1.212
425,パラリーガル（弁護士補助職）,IPD_04_03_01_032,スキル,クオリティチェック,1.404
425,パラリーガル（弁護士補助職）,IPD_04_03_01_033,スキル,合理的な意思決定,1.962
425,パラリーガル（弁護士補助職）,IPD_04_03_01_034,スキル,企業・組織の活動の分析,1.904
425,パラリーガル（弁護士補助職）,IPD_04_03_01_035,スキル,企業・組織の活動の評価,1.596
425,パラリーガル（弁護士補助職）,IPD_04_03_01_036,スキル,時間管理,3.173
425,パラリーガル（弁護士補助職）,IPD_04_03_01_037,スキル,資金管理,2.173
425,パラリーガル（弁護士補助職）,IPD_04_03_01_038,スキル,資材管理,1.558
425,パラリーガル（弁護士補助職）,IPD_04_03_01_039,スキル,人材管理,1.808
425,パラリーガル（弁護士補助職）,IPD_04_04_01_001,知識,ビジネスと経営,1.019
425,パラリーガル（弁護士補助職）,IPD_04_04_01_002,知識,事務処理,3.404
425,パラリーガル（弁護士補助職）,IPD_04_04_01_003,知識,経済学・会計学,1.25
425,パラリーガル（弁護士補助職）,IPD_04_04_01_004,知識,販売・マーケティング,0.942
425,パラリーガル（弁護士補助職）,IPD_04_04_01_005,知識,顧客サービス・対人サービス,2.212
425,パラリーガル（弁護士補助職）,IPD_04_04_01_006,知識,人事労務管理,1.615
425,パラリーガル（弁護士補助職）,IPD_04_04_01_007,知識,輸送,0.769
425,パラリーガル（弁護士補助職）,IPD_04_04_01_008,知識,生産・加工,0.577
425,パラリーガル（弁護士補助職）,IPD_04_04_01_009,知識,農業・畜産業,0.519
425,パラリーガル（弁護士補助職）,IPD_04_04_01_010,知識,工学,0.519
425,パラリーガル（弁護士補助職）,IPD_04_04_01_011,知識,コンピュータと電子工学,0.673
425,パラリーガル（弁護士補助職）,IPD_04_04_01_012,知識,設計,0.5
425,パラリーガル（弁護士補助職）,IPD_04_04_01_013,知識,建築・建設,0.519
425,パラリーガル（弁護士補助職）,IPD_04_04_01_014,知識,機械,0.519
425,パラリーガル（弁護士補助職）,IPD_04_04_01_015,知識,数学,0.923
425,パラリーガル（弁護士補助職）,IPD_04_04_01_016,知識,物理学,0.5
425,パラリーガル（弁護士補助職）,IPD_04_04_01_017,知識,化学,0.538
425,パラリーガル（弁護士補助職）,IPD_04_04_01_018,知識,生物学,0.462
425,パラリーガル（弁護士補助職）,IPD_04_04_01_019,知識,心理学,1.058
425,パラリーガル（弁護士補助職）,IPD_04_04_01_020,知識,社会学,1.077
425,パラリーガル（弁護士補助職）,IPD_04_04_01_021,知識,地理学,0.577
425,パラリーガル（弁護士補助職）,IPD_04_04_01_022,知識,医学・歯学,0.769
425,パラリーガル（弁護士補助職）,IPD_04_04_01_023,知識,セラピーとカウンセリング,0.788
425,パラリーガル（弁護士補助職）,IPD_04_04_01_024,知識,教育訓練,0.731
425,パラリーガル（弁護士補助職）,IPD_04_04_01_025,知識,日本語の語彙・文法,2.981
425,パラリーガル（弁護士補助職）,IPD_04_04_01_026,知識,外国語の語彙・文法,1.077
425,パラリーガル（弁護士補助職）,IPD_04_04_01_027,知識,芸術,0.481
425,パラリーガル（弁護士補助職）,IPD_04_04_01_028,知識,歴史学・考古学,0.692
425,パラリーガル（弁護士補助職）,IPD_04_04_01_029,知識,哲学・宗教学,0.615
425,パラリーガル（弁護士補助職）,IPD_04_04_01_030,知識,公衆安全・危機管理,1
425,パラリーガル（弁護士補助職）,IPD_04_04_01_031,知識,法律学、政治学,3.788
425,パラリーガル（弁護士補助職）,IPD_04_04_01_032,知識,通信技術,0.981
425,パラリーガル（弁護士補助職）,IPD_04_04_01_033,知識,コミュニケーションとメディア,1.173
425,パラリーガル（弁護士補助職）,IPD_04_05_001,仕事の性質,他者とのかかわり,4.538
425,パラリーガル（弁護士補助職）,IPD_04_05_002,仕事の性質,対面での議論,3.25
425,パラリーガル（弁護士補助職）,IPD_04_05_003,仕事の性質,電話での会話,4.519
425,パラリーガル（弁護士補助職）,IPD_04_05_004,仕事の性質,ビジネスレターやメモの作成,4.365
425,パラリーガル（弁護士補助職）,IPD_04_05_005,仕事の性質,仕事上での他者との対立,3.077
425,パラリーガル（弁護士補助職）,IPD_04_05_006,仕事の性質,時間的切迫,3.673
425,パラリーガル（弁護士補助職）,IPD_04_05_007,仕事の性質,グループやチームでの仕事,3.019
425,パラリーガル（弁護士補助職）,IPD_04_05_008,仕事の性質,外部の顧客等との接触,3.558
425,パラリーガル（弁護士補助職）,IPD_04_05_009,仕事の性質,他者と調整し、リードする,3.019
425,パラリーガル（弁護士補助職）,IPD_04_05_010,仕事の性質,厳密さ、正確さ,4.192
425,パラリーガル（弁護士補助職）,IPD_04_05_011,仕事の性質,同一作業の反復,3.635
425,パラリーガル（弁護士補助職）,IPD_04_05_012,仕事の性質,機器等の速度に応じた作業,3.038
425,パラリーガル（弁護士補助職）,IPD_04_05_013,仕事の性質,結果・成果への責任,2.962
425,パラリーガル（弁護士補助職）,IPD_04_05_014,仕事の性質,空調のきいた屋内作業,4.692
425,パラリーガル（弁護士補助職）,IPD_04_05_015,仕事の性質,空調のきいていない屋内作業,2
425,パラリーガル（弁護士補助職）,IPD_04_05_016,仕事の性質,屋外作業,2.481
425,パラリーガル（弁護士補助職）,IPD_04_05_017,仕事の性質,座り作業,4.404
425,パラリーガル（弁護士補助職）,IPD_04_05_018,仕事の性質,立ち作業,1.904
425,パラリーガル（弁護士補助職）,IPD_04_05_019,仕事の性質,反復作業,2.712
425,パラリーガル（弁護士補助職）,IPD_04_05_020,仕事の性質,ミスの影響度,3.519
425,パラリーガル（弁護士補助職）,IPD_04_05_021,仕事の性質,意思決定の自由,2.788
425,パラリーガル（弁護士補助職）,IPD_04_05_022,仕事の性質,仕事の構造化,2.942
425,パラリーガル（弁護士補助職）,NA,教育と訓練,学歴(平均教育年数),15.889438943894389
425,パラリーガル（弁護士補助職）,NA,教育と訓練,入職前の訓練期間(平均年数),0.35102103960396036
425,パラリーガル（弁護士補助職）,NA,教育と訓練,入職前の実務経験(平均年数),0.496544233807267
425,パラリーガル（弁護士補助職）,NA,教育と訓練,入職後の訓練期間(平均年数),1.1296733569460842
426,秘書,IPD_04_01_001,職業興味,現実的,3.302
426,秘書,IPD_04_01_002,職業興味,研究的,2.984
426,秘書,IPD_04_01_003,職業興味,芸術的,2.667
426,秘書,IPD_04_01_004,職業興味,社会的,3.651
426,秘書,IPD_04_01_005,職業興味,企業的,3.127
426,秘書,IPD_04_01_006,職業興味,慣習的,3.683
426,秘書,IPD_04_02_001,仕事価値観,達成感,3.111
426,秘書,IPD_04_02_002,仕事価値観,自律性,3.175
426,秘書,IPD_04_02_003,仕事価値観,社会的認知・地位,3.048
426,秘書,IPD_04_02_004,仕事価値観,良好な対人関係,3.746
